,id,datetime,machine,temp,speed,rpm,rms_velocity_x,rms_velocity_y,rms_velocity_z,rms_Acceleration_x,rms_Acceleration_y,rms_Acceleration_z,created_on,updated_on
105894,207616,24/09/2022 06:19:01,Drumming 4,43.75,11.68,660.0,5.57,5.74,3.34,123.76,126.75,72.99,2022-09-24 14:17:24,2022-09-24 14:17:24
105896,207618,24/09/2022 06:21:01,Drumming 4,43.69,7.03,510.0,5.12,4.86,2.59,114.61,106.85,56.2,2022-09-24 14:17:24,2022-09-24 14:17:24
105963,207741,24/09/2022 08:24:01,Drumming 4,45.31,27.97,510.0,7.83,6.28,2.99,182.18,150.85,71.39,2022-09-24 14:17:24,2022-09-24 14:17:24
105964,207742,24/09/2022 08:25:01,Drumming 4,45.31,27.94,180.0,7.91,6.14,3.0,184.93,148.7,71.58,2022-09-24 14:17:24,2022-09-24 14:17:24
105965,207743,24/09/2022 08:26:01,Drumming 4,45.31,27.94,510.0,7.71,5.92,2.9,180.36,143.31,69.63,2022-09-24 14:17:24,2022-09-24 14:17:24
105968,207746,24/09/2022 08:29:01,Drumming 4,45.25,23.39,540.0,7.34,5.74,2.82,173.0,137.73,66.28,2022-09-24 14:17:24,2022-09-24 14:17:24
105993,207803,24/09/2022 09:26:02,Drumming 4,46.81,2.71,450.0,5.57,5.03,2.48,128.3,116.6,57.2,2022-09-24 14:17:24,2022-09-24 14:17:24
106035,207877,24/09/2022 10:40:01,Drumming 4,47.19,8.19,330.0,2.24,2.03,1.33,50.52,46.11,30.39,2022-09-24 14:17:24,2022-09-24 14:17:24
106233,208260,24/09/2022 17:06:01,Drumming 4,46.5,26.46,330.0,8.22,7.67,3.99,181.26,167.7,87.25,2022-09-24 22:16:53,2022-09-24 22:16:53
106241,208276,24/09/2022 17:22:01,Drumming 4,47.81,30.0,420.0,2.8,1.95,1.05,63.68,48.42,26.04,2022-09-24 22:16:53,2022-09-24 22:16:53
106246,208281,24/09/2022 17:27:01,Drumming 4,47.62,30.0,450.0,3.28,4.83,2.53,75.44,121.84,61.23,2022-09-24 22:16:53,2022-09-24 22:16:53
106251,208287,24/09/2022 17:33:01,Drumming 4,47.06,30.0,480.0,4.87,5.78,3.33,109.16,138.89,76.82,2022-09-24 22:16:53,2022-09-24 22:16:53
106252,208288,24/09/2022 17:34:01,Drumming 4,47.06,30.0,480.0,3.45,3.71,2.44,77.16,86.16,56.92,2022-09-24 22:16:53,2022-09-24 22:16:53
106253,208289,24/09/2022 17:35:01,Drumming 4,46.94,30.0,510.0,4.65,4.24,2.47,106.91,100.99,59.3,2022-09-24 22:16:53,2022-09-24 22:16:53
106254,208290,24/09/2022 17:36:01,Drumming 4,46.88,30.0,480.0,5.65,6.14,3.5,126.25,145.88,83.54,2022-09-24 22:16:53,2022-09-24 22:16:53
106274,208311,24/09/2022 17:57:01,Drumming 4,46.5,3.04,300.0,3.07,2.43,1.0,68.72,54.53,23.06,2022-09-24 22:16:53,2022-09-24 22:16:53
106291,208329,24/09/2022 18:15:01,Drumming 4,46.5,26.49,660.0,8.46,7.91,4.4,185.19,171.89,95.77,2022-09-24 22:16:53,2022-09-24 22:16:53
106299,208349,24/09/2022 18:35:01,Drumming 4,49.0,30.0,480.0,1.79,1.8,1.16,40.12,43.12,27.91,2022-09-24 22:16:53,2022-09-24 22:16:53
106300,208350,24/09/2022 18:36:01,Drumming 4,49.0,30.0,420.0,4.19,3.58,1.52,95.05,88.7,34.61,2022-09-24 22:16:53,2022-09-24 22:16:53
106301,208351,24/09/2022 18:37:01,Drumming 4,48.88,30.0,420.0,2.97,3.32,1.82,67.18,80.11,43.3,2022-09-24 22:16:53,2022-09-24 22:16:53
106304,208354,24/09/2022 18:40:01,Drumming 4,48.5,30.0,450.0,3.75,4.88,2.2,83.97,121.56,51.21,2022-09-24 22:16:53,2022-09-24 22:16:53
106305,208355,24/09/2022 18:41:01,Drumming 4,48.44,30.0,450.0,1.45,1.44,0.98,33.19,35.02,23.39,2022-09-24 22:16:53,2022-09-24 22:16:53
106306,208356,24/09/2022 18:42:01,Drumming 4,48.31,30.0,480.0,3.46,4.09,1.9,76.6,97.38,43.86,2022-09-24 22:16:53,2022-09-24 22:16:53
106307,208357,24/09/2022 18:43:01,Drumming 4,48.25,30.0,450.0,4.0,5.04,2.43,89.62,125.09,57.5,2022-09-24 22:16:53,2022-09-24 22:16:53
106308,208358,24/09/2022 18:44:01,Drumming 4,48.12,30.0,300.0,1.69,1.43,0.99,38.6,34.83,23.47,2022-09-24 22:16:53,2022-09-24 22:16:53
106309,208359,24/09/2022 18:45:01,Drumming 4,48.0,30.0,480.0,3.27,3.19,1.91,72.76,71.33,45.06,2022-09-24 22:16:53,2022-09-24 22:16:53
106311,208361,24/09/2022 18:47:01,Drumming 4,47.81,30.0,300.0,3.17,3.15,2.04,71.6,72.78,46.71,2022-09-24 22:16:53,2022-09-24 22:16:53
106312,208362,24/09/2022 18:48:01,Drumming 4,47.75,30.0,300.0,1.74,1.45,0.89,41.06,36.36,21.25,2022-09-24 22:16:53,2022-09-24 22:16:53
106313,208363,24/09/2022 18:49:01,Drumming 4,47.69,9.47,420.0,2.68,2.7,1.45,59.69,61.85,32.86,2022-09-24 22:16:53,2022-09-24 22:16:53
106360,208420,24/09/2022 19:46:01,Drumming 4,48.38,30.0,420.0,3.75,4.45,2.2,86.17,108.24,54.0,2022-09-24 22:16:53,2022-09-24 22:16:53
106361,208421,24/09/2022 19:47:01,Drumming 4,48.19,30.0,450.0,3.11,2.3,1.42,71.82,58.36,36.62,2022-09-24 22:16:53,2022-09-24 22:16:53
106362,208422,24/09/2022 19:48:01,Drumming 4,48.12,30.0,420.0,2.8,3.7,1.89,65.83,89.55,45.39,2022-09-24 22:16:53,2022-09-24 22:16:53
106363,208423,24/09/2022 19:49:01,Drumming 4,48.0,30.0,300.0,3.24,4.49,2.5,74.14,111.07,62.09,2022-09-24 22:16:53,2022-09-24 22:16:53
106365,208425,24/09/2022 19:51:01,Drumming 4,47.69,30.0,450.0,4.06,4.74,2.42,91.16,109.56,56.43,2022-09-24 22:16:53,2022-09-24 22:16:53
106366,208426,24/09/2022 19:52:01,Drumming 4,47.44,30.0,450.0,2.48,1.59,0.95,57.13,38.84,23.76,2022-09-24 22:16:53,2022-09-24 22:16:53
106367,208427,24/09/2022 19:53:01,Drumming 4,47.31,30.0,480.0,4.34,5.16,2.65,97.37,120.61,62.95,2022-09-24 22:16:53,2022-09-24 22:16:53
106369,208429,24/09/2022 19:55:01,Drumming 4,47.0,30.0,450.0,1.96,1.64,1.0,45.25,40.89,24.33,2022-09-24 22:16:53,2022-09-24 22:16:53
106371,208431,24/09/2022 19:57:01,Drumming 4,46.75,30.0,480.0,5.16,5.57,2.75,116.67,129.7,64.47,2022-09-24 22:16:53,2022-09-24 22:16:53
106372,208432,24/09/2022 19:58:01,Drumming 4,46.62,30.0,150.0,3.26,3.37,2.2,73.71,79.16,52.44,2022-09-24 22:16:53,2022-09-24 22:16:53
106414,208493,24/09/2022 20:59:01,Drumming 4,46.44,30.0,420.0,3.34,5.24,2.62,75.8,128.84,63.92,2022-09-24 22:16:53,2022-09-24 22:16:53
106415,208494,24/09/2022 21:00:01,Drumming 4,46.38,30.0,300.0,2.45,1.72,0.69,55.47,39.07,15.55,2022-09-24 22:16:53,2022-09-24 22:16:53
106417,208496,24/09/2022 21:02:01,Drumming 4,46.25,30.0,120.0,3.3,3.14,1.77,74.77,77.62,41.54,2022-09-24 22:16:53,2022-09-24 22:16:53
106418,208497,24/09/2022 21:03:01,Drumming 4,46.12,30.0,420.0,3.65,4.7,2.64,82.31,116.68,63.45,2022-09-24 22:16:53,2022-09-24 22:16:53
106419,208498,24/09/2022 21:04:01,Drumming 4,46.0,30.0,450.0,3.45,4.94,2.38,77.93,123.55,57.09,2022-09-24 22:16:53,2022-09-24 22:16:53
106420,208499,24/09/2022 21:05:01,Drumming 4,45.94,30.0,450.0,3.89,4.83,2.85,87.59,118.98,69.16,2022-09-24 22:16:53,2022-09-24 22:16:53
106421,208500,24/09/2022 21:06:01,Drumming 4,45.81,30.0,180.0,2.72,2.08,1.2,62.07,48.71,28.44,2022-09-24 22:16:53,2022-09-24 22:16:53
106422,208501,24/09/2022 21:07:01,Drumming 4,45.62,30.0,450.0,3.74,4.39,2.6,83.95,107.79,62.77,2022-09-24 22:16:53,2022-09-24 22:16:53
106426,208505,24/09/2022 21:11:01,Drumming 4,45.31,30.0,450.0,1.31,1.31,0.91,29.85,32.2,22.36,2022-09-24 22:16:53,2022-09-24 22:16:53
106428,208507,24/09/2022 21:13:01,Drumming 4,45.19,30.0,480.0,6.02,5.02,3.0,138.05,118.75,71.07,2022-09-24 22:16:53,2022-09-24 22:16:53
106471,208578,24/09/2022 22:27:01,Drumming 4,45.75,32.0,30.0,8.08,8.78,4.53,181.24,203.62,107.36,2022-09-25 06:17:05,2022-09-25 06:17:05
106472,208579,24/09/2022 22:28:01,Drumming 4,45.62,32.0,480.0,7.69,8.59,4.42,171.78,200.56,103.93,2022-09-25 06:17:05,2022-09-25 06:17:05
106473,208581,24/09/2022 22:30:01,Drumming 4,45.25,32.0,60.0,8.48,9.38,4.91,190.44,221.18,116.08,2022-09-25 06:17:05,2022-09-25 06:17:05
106474,208582,24/09/2022 22:31:01,Drumming 4,45.06,31.94,300.0,8.07,8.84,4.55,182.23,212.6,108.98,2022-09-25 06:17:05,2022-09-25 06:17:05
106475,208583,24/09/2022 22:32:01,Drumming 4,44.94,31.94,300.0,8.12,9.21,4.87,184.13,218.1,117.47,2022-09-25 06:17:05,2022-09-25 06:17:05
106513,208625,24/09/2022 23:14:01,Drumming 4,44.62,13.2,570.0,6.28,6.64,4.13,138.19,144.44,89.92,2022-09-25 06:17:05,2022-09-25 06:17:05
106517,208640,24/09/2022 23:29:01,Drumming 4,46.69,30.0,300.0,2.78,4.65,2.52,63.63,115.02,63.07,2022-09-25 06:17:05,2022-09-25 06:17:05
106518,208641,24/09/2022 23:30:01,Drumming 4,46.75,30.0,450.0,2.5,3.56,1.7,58.27,87.81,42.03,2022-09-25 06:17:05,2022-09-25 06:17:05
106519,208642,24/09/2022 23:31:01,Drumming 4,46.69,30.0,420.0,3.22,4.0,2.3,73.11,96.44,56.16,2022-09-25 06:17:05,2022-09-25 06:17:05
106521,208644,24/09/2022 23:33:01,Drumming 4,46.5,30.0,450.0,4.34,4.52,2.49,98.78,108.39,63.13,2022-09-25 06:17:05,2022-09-25 06:17:05
106522,208645,24/09/2022 23:34:01,Drumming 4,46.38,30.0,330.0,2.82,2.37,1.25,63.24,55.63,29.3,2022-09-25 06:17:05,2022-09-25 06:17:05
106523,208646,24/09/2022 23:35:01,Drumming 4,46.25,30.0,420.0,3.7,4.15,2.19,85.49,99.96,53.36,2022-09-25 06:17:05,2022-09-25 06:17:05
106525,208648,24/09/2022 23:37:01,Drumming 4,46.0,30.0,450.0,2.52,3.57,1.78,60.03,90.83,43.73,2022-09-25 06:17:05,2022-09-25 06:17:05
106526,208649,24/09/2022 23:38:01,Drumming 4,45.88,30.0,450.0,5.17,5.11,2.79,118.26,122.87,69.48,2022-09-25 06:17:05,2022-09-25 06:17:05
106529,208652,24/09/2022 23:41:01,Drumming 4,45.56,30.0,480.0,4.76,4.74,2.51,110.68,115.76,61.76,2022-09-25 06:17:05,2022-09-25 06:17:05
106530,208653,24/09/2022 23:42:01,Drumming 4,45.44,30.0,300.0,4.75,4.89,3.07,108.06,116.92,74.98,2022-09-25 06:17:05,2022-09-25 06:17:05
106531,208654,24/09/2022 23:43:01,Drumming 4,45.38,30.0,300.0,2.82,2.91,1.8,63.57,68.66,42.33,2022-09-25 06:17:05,2022-09-25 06:17:05
106572,208697,25/09/2022 00:26:01,Drumming 4,45.19,3.01,330.0,2.09,1.81,1.23,48.92,39.39,28.53,2022-09-25 06:17:05,2022-09-25 06:17:05
106577,208727,25/09/2022 00:56:01,Drumming 4,45.75,32.0,480.0,9.28,6.46,2.62,215.51,153.66,61.32,2022-09-25 06:17:05,2022-09-25 06:17:05
106620,208796,25/09/2022 02:05:01,Drumming 4,45.0,32.0,300.0,7.98,8.6,3.99,179.37,205.57,93.92,2022-09-25 06:17:05,2022-09-25 06:17:05
106663,208873,25/09/2022 03:22:01,Drumming 4,44.81,4.74,270.0,2.32,1.96,0.89,51.26,43.42,20.44,2022-09-25 06:17:05,2022-09-25 06:17:05
106682,208894,25/09/2022 03:43:01,Drumming 4,44.44,2.74,330.0,1.73,1.59,1.0,38.46,35.06,21.67,2022-09-25 06:17:05,2022-09-25 06:17:05
106750,209006,25/09/2022 05:35:01,Drumming 4,46.31,30.0,420.0,2.75,3.08,1.77,61.72,73.5,41.39,2022-09-25 06:17:05,2022-09-25 06:17:05
106752,209008,25/09/2022 05:37:01,Drumming 4,46.06,30.0,450.0,2.09,1.83,1.06,46.56,42.23,24.41,2022-09-25 06:17:05,2022-09-25 06:17:05
106753,209009,25/09/2022 05:38:01,Drumming 4,45.94,30.0,420.0,3.4,5.27,2.68,77.08,129.28,64.09,2022-09-25 06:17:05,2022-09-25 06:17:05
106755,209011,25/09/2022 05:40:01,Drumming 4,45.44,30.0,450.0,2.74,3.16,1.83,59.94,75.32,41.74,2022-09-25 06:17:05,2022-09-25 06:17:05
106756,209013,25/09/2022 05:42:01,Drumming 4,45.06,30.0,450.0,3.86,5.09,2.86,86.3,125.41,68.21,2022-09-25 06:17:05,2022-09-25 06:17:05
106758,209015,25/09/2022 05:44:01,Drumming 4,44.75,30.0,300.0,2.12,2.08,1.28,47.65,49.72,28.87,2022-09-25 06:17:05,2022-09-25 06:17:05
106759,209016,25/09/2022 05:45:01,Drumming 4,44.44,30.0,90.0,4.3,5.25,3.2,95.97,126.08,75.55,2022-09-25 06:17:05,2022-09-25 06:17:05
106762,209019,25/09/2022 05:48:01,Drumming 4,43.94,30.0,30.0,4.25,4.26,2.49,96.6,100.4,58.42,2022-09-25 06:17:05,2022-09-25 06:17:05
106763,209020,25/09/2022 05:49:01,Drumming 4,43.75,30.0,120.0,5.63,4.93,3.06,128.45,116.79,72.41,2022-09-25 06:17:05,2022-09-25 06:17:05
106764,209021,25/09/2022 05:50:01,Drumming 4,43.62,30.0,480.0,5.09,5.65,3.48,112.73,133.54,82.08,2022-09-25 06:17:05,2022-09-25 06:17:05
106765,209022,25/09/2022 05:51:01,Drumming 4,43.56,9.59,360.0,3.51,3.34,1.76,79.64,78.64,41.76,2022-09-25 06:17:05,2022-09-25 06:17:05
106848,210093,25/09/2022 23:51:01,Drumming 4,41.69,23.33,600.0,7.13,6.67,3.67,155.73,145.68,79.48,2022-09-26 06:17:05,2022-09-26 06:17:05
106849,210095,25/09/2022 23:53:01,Drumming 4,41.75,14.24,570.0,3.82,3.69,2.14,84.22,80.18,46.43,2022-09-26 06:17:05,2022-09-26 06:17:05
107020,210358,26/09/2022 04:16:01,Drumming 4,42.75,31.94,480.0,9.02,6.04,2.82,208.46,146.62,67.92,2022-09-26 06:17:05,2022-09-26 06:17:05
107021,210359,26/09/2022 04:17:01,Drumming 4,42.62,32.0,480.0,9.86,6.71,2.93,229.99,161.0,69.12,2022-09-26 06:17:05,2022-09-26 06:17:05
107127,210535,26/09/2022 07:16:01,Drumming 4,42.62,4.32,300.0,3.57,3.62,2.11,78.79,80.33,47.11,2022-09-26 14:17:25,2022-09-26 14:17:25
107147,210559,26/09/2022 07:40:01,Drumming 4,43.0,7.18,600.0,6.74,6.44,3.34,147.24,143.03,72.66,2022-09-26 14:17:25,2022-09-26 14:17:25
107150,210577,26/09/2022 07:58:01,Drumming 4,45.06,1.82,150.0,1.97,1.95,0.85,44.62,44.4,19.74,2022-09-26 14:17:25,2022-09-26 14:17:25
107152,210580,26/09/2022 08:01:01,Drumming 4,45.25,19.04,390.0,4.97,5.05,2.43,112.53,121.36,59.31,2022-09-26 14:17:25,2022-09-26 14:17:25
107160,210588,26/09/2022 08:09:01,Drumming 4,44.5,19.99,30.0,5.86,4.91,2.13,132.21,110.92,49.78,2022-09-26 14:17:25,2022-09-26 14:17:25
107187,210634,26/09/2022 08:55:01,Drumming 4,44.0,30.0,90.0,1.91,1.83,0.8,42.42,42.05,18.95,2022-09-26 14:17:25,2022-09-26 14:17:25
107188,210635,26/09/2022 08:56:01,Drumming 4,43.94,30.0,90.0,1.82,2.22,1.29,41.41,55.86,29.42,2022-09-26 14:17:25,2022-09-26 14:17:25
107189,210636,26/09/2022 08:57:01,Drumming 4,43.75,30.0,420.0,3.8,5.34,3.06,86.29,127.93,74.23,2022-09-26 14:17:25,2022-09-26 14:17:25
107191,210639,26/09/2022 09:00:01,Drumming 4,43.38,30.0,450.0,4.44,5.21,2.84,100.59,123.57,66.65,2022-09-26 14:17:25,2022-09-26 14:17:25
107194,210642,26/09/2022 09:03:01,Drumming 4,43.12,30.0,450.0,3.84,5.16,2.93,87.14,125.67,70.1,2022-09-26 14:17:25,2022-09-26 14:17:25
107231,210682,26/09/2022 09:43:01,Drumming 4,43.12,16.21,300.0,6.79,6.67,3.8,147.69,146.31,82.31,2022-09-26 14:17:25,2022-09-26 14:17:25
107234,210708,26/09/2022 10:09:01,Drumming 4,44.75,32.0,300.0,8.93,6.4,2.9,206.34,153.06,68.53,2022-09-26 14:17:25,2022-09-26 14:17:25
107235,210709,26/09/2022 10:10:01,Drumming 4,44.69,32.0,210.0,9.8,6.92,3.27,227.92,164.2,78.99,2022-09-26 14:17:25,2022-09-26 14:17:25
107236,210710,26/09/2022 10:11:01,Drumming 4,44.69,13.91,300.0,5.43,6.18,3.55,121.93,148.27,86.3,2022-09-26 14:17:25,2022-09-26 14:17:25
107256,210733,26/09/2022 10:34:01,Drumming 4,45.12,12.3,270.0,3.67,3.57,2.28,81.03,79.16,50.98,2022-09-26 14:17:25,2022-09-26 14:17:25
107267,210744,26/09/2022 10:45:01,Drumming 4,45.31,26.96,600.0,8.17,7.74,4.08,180.2,169.26,88.53,2022-09-26 14:17:25,2022-09-26 14:17:25
107274,210751,26/09/2022 10:52:02,Drumming 4,45.44,21.81,660.0,7.37,7.59,4.31,162.0,166.45,93.84,2022-09-26 14:17:25,2022-09-26 14:17:25
107317,210823,26/09/2022 12:04:01,Drumming 4,46.38,5.21,660.0,5.41,5.24,2.56,118.5,116.99,56.89,2022-09-26 14:17:25,2022-09-26 14:17:25
107320,210847,26/09/2022 12:28:01,Drumming 4,47.25,32.0,30.0,7.77,8.73,4.41,173.89,201.55,104.51,2022-09-26 14:17:25,2022-09-26 14:17:25
107321,210848,26/09/2022 12:29:01,Drumming 4,47.12,31.94,60.0,7.57,8.84,4.3,169.0,208.58,101.97,2022-09-26 14:17:25,2022-09-26 14:17:25
107353,210883,26/09/2022 13:04:01,Drumming 4,48.0,26.99,60.0,8.56,8.14,4.45,188.29,177.83,98.0,2022-09-26 14:17:25,2022-09-26 14:17:25
107354,210884,26/09/2022 13:05:01,Drumming 4,48.0,26.96,300.0,8.29,7.86,4.34,181.81,170.49,94.77,2022-09-26 14:17:25,2022-09-26 14:17:25
107360,210890,26/09/2022 13:11:01,Drumming 4,48.12,26.49,60.0,8.09,8.52,5.01,178.48,185.92,109.06,2022-09-26 14:17:25,2022-09-26 14:17:25
107361,210891,26/09/2022 13:12:01,Drumming 4,48.12,2.53,390.0,3.58,3.47,2.26,78.81,74.17,49.22,2022-09-26 14:17:25,2022-09-26 14:17:25
107371,210909,26/09/2022 13:30:01,Drumming 4,50.5,30.0,390.0,4.2,5.39,2.7,93.83,127.27,65.38,2022-09-26 14:17:25,2022-09-26 14:17:25
107372,210910,26/09/2022 13:31:01,Drumming 4,50.12,30.0,420.0,5.8,6.59,3.32,131.49,156.02,81.52,2022-09-26 14:17:25,2022-09-26 14:17:25
107378,210916,26/09/2022 13:37:01,Drumming 4,49.56,30.0,450.0,6.18,6.86,3.71,141.39,163.67,91.63,2022-09-26 14:17:25,2022-09-26 14:17:25
107380,210918,26/09/2022 13:39:01,Drumming 4,49.44,30.0,300.0,7.25,7.5,3.97,162.66,175.55,93.73,2022-09-26 14:17:25,2022-09-26 14:17:25
107417,210999,26/09/2022 15:03:01,Drumming 4,50.69,23.09,450.0,8.35,6.02,2.92,193.76,143.98,69.39,2022-09-26 22:16:54,2022-09-26 22:16:54
107478,211095,26/09/2022 16:39:01,Drumming 4,51.31,2.8,360.0,3.21,2.68,1.7,72.83,61.03,39.24,2022-09-26 22:16:54,2022-09-26 22:16:54
107497,211117,26/09/2022 17:01:02,Drumming 4,50.94,11.98,30.0,6.58,6.76,4.03,145.24,149.33,87.84,2022-09-26 22:16:54,2022-09-26 22:16:54
107539,211191,26/09/2022 18:15:01,Drumming 4,47.5,1.34,360.0,5.63,5.45,3.03,124.18,119.1,65.38,2022-09-26 22:16:54,2022-09-26 22:16:54
107540,211192,26/09/2022 18:16:01,Drumming 4,47.5,5.45,360.0,5.63,5.45,3.03,124.18,119.1,65.38,2022-09-26 22:16:54,2022-09-26 22:16:54
107543,211222,26/09/2022 18:46:01,Drumming 4,48.56,1.76,450.0,7.13,7.39,3.52,161.43,177.33,82.97,2022-09-26 22:16:54,2022-09-26 22:16:54
107544,211224,26/09/2022 18:48:01,Drumming 4,48.56,1.04,450.0,7.13,7.39,3.52,161.43,177.33,82.97,2022-09-26 22:16:54,2022-09-26 22:16:54
107562,211242,26/09/2022 19:06:01,Drumming 4,47.88,15.49,330.0,6.7,6.14,3.38,150.21,138.27,79.56,2022-09-26 22:16:54,2022-09-26 22:16:54
107575,211257,26/09/2022 19:21:01,Drumming 4,47.88,26.46,300.0,8.2,7.53,3.76,183.97,165.58,83.03,2022-09-26 22:16:54,2022-09-26 22:16:54
107576,211258,26/09/2022 19:22:01,Drumming 4,47.81,26.49,150.0,8.93,8.14,3.91,199.98,179.46,85.94,2022-09-26 22:16:54,2022-09-26 22:16:54
107577,211259,26/09/2022 19:23:01,Drumming 4,47.75,26.49,60.0,9.41,8.46,3.97,210.69,186.12,86.27,2022-09-26 22:16:54,2022-09-26 22:16:54
107578,211260,26/09/2022 19:24:01,Drumming 4,47.75,26.49,30.0,8.35,7.95,4.06,187.98,175.22,88.15,2022-09-26 22:16:54,2022-09-26 22:16:54
107579,211261,26/09/2022 19:25:01,Drumming 4,47.75,26.49,60.0,8.15,7.87,3.99,183.57,174.64,87.52,2022-09-26 22:16:54,2022-09-26 22:16:54
107580,211262,26/09/2022 19:26:01,Drumming 4,47.69,26.46,300.0,8.8,8.24,4.26,199.12,183.46,93.05,2022-09-26 22:16:54,2022-09-26 22:16:54
107581,211263,26/09/2022 19:27:02,Drumming 4,47.69,26.46,210.0,8.28,8.03,4.29,186.49,178.1,93.92,2022-09-26 22:16:54,2022-09-26 22:16:54
107582,211264,26/09/2022 19:28:01,Drumming 4,47.62,1.85,120.0,8.7,8.22,4.18,195.62,181.16,91.12,2022-09-26 22:16:54,2022-09-26 22:16:54
107586,211304,26/09/2022 20:08:01,Drumming 4,48.69,0.89,390.0,3.76,3.54,2.47,85.24,83.59,59.05,2022-09-26 22:16:54,2022-09-26 22:16:54
107680,211454,26/09/2022 22:41:01,Drumming 4,45.88,1.37,90.0,5.6,5.99,3.7,123.55,132.28,80.74,2022-09-27 06:17:24,2022-09-27 06:17:24
107686,211474,26/09/2022 23:01:01,Drumming 4,49.25,11.53,330.0,5.26,4.49,1.96,116.71,101.79,45.5,2022-09-27 06:17:24,2022-09-27 06:17:24
107687,211480,26/09/2022 23:07:01,Drumming 4,48.44,32.03,300.0,9.83,9.36,4.89,225.32,213.51,117.72,2022-09-27 06:17:24,2022-09-27 06:17:24
107688,211481,26/09/2022 23:08:01,Drumming 4,48.38,32.0,450.0,10.26,9.6,4.99,234.6,219.14,120.52,2022-09-27 06:17:24,2022-09-27 06:17:24
107689,211482,26/09/2022 23:09:01,Drumming 4,48.06,32.0,480.0,11.18,9.47,5.26,251.44,208.79,122.86,2022-09-27 06:17:24,2022-09-27 06:17:24
107690,211483,26/09/2022 23:10:01,Drumming 4,47.75,32.0,480.0,11.29,9.73,5.5,251.1,212.05,127.55,2022-09-27 06:17:24,2022-09-27 06:17:24
107691,211484,26/09/2022 23:11:01,Drumming 4,47.38,32.0,480.0,12.08,10.64,5.64,269.8,237.06,131.75,2022-09-27 06:17:24,2022-09-27 06:17:24
107692,211485,26/09/2022 23:12:01,Drumming 4,47.12,32.0,480.0,11.62,10.47,5.43,255.82,233.34,123.08,2022-09-27 06:17:24,2022-09-27 06:17:24
107693,211486,26/09/2022 23:13:01,Drumming 4,47.12,32.0,480.0,11.62,10.47,5.43,255.82,233.34,123.08,2022-09-27 06:17:24,2022-09-27 06:17:24
107694,211487,26/09/2022 23:14:02,Drumming 4,46.62,31.94,510.0,12.36,11.15,5.47,277.11,253.14,126.83,2022-09-27 06:17:24,2022-09-27 06:17:24
107695,211488,26/09/2022 23:15:01,Drumming 4,46.56,32.03,510.0,12.88,11.52,5.71,291.02,264.01,132.7,2022-09-27 06:17:24,2022-09-27 06:17:24
107696,211489,26/09/2022 23:16:01,Drumming 4,46.38,19.25,300.0,8.58,8.2,4.79,190.52,182.32,107.92,2022-09-27 06:17:24,2022-09-27 06:17:24
107705,211500,26/09/2022 23:27:01,Drumming 4,46.56,27.97,210.0,8.36,7.65,4.53,186.72,175.2,104.08,2022-09-27 06:17:24,2022-09-27 06:17:24
107782,211638,27/09/2022 01:45:01,Drumming 4,47.12,5.12,60.0,2.78,2.36,1.23,63.49,53.86,29.79,2022-09-27 06:17:24,2022-09-27 06:17:24
107801,211658,27/09/2022 02:05:01,Drumming 4,46.75,2.62,510.0,5.34,4.53,2.18,122.9,105.85,52.13,2022-09-27 06:17:24,2022-09-27 06:17:24
107821,211680,27/09/2022 02:27:01,Drumming 4,46.81,9.03,60.0,6.62,5.96,2.96,148.99,132.52,64.71,2022-09-27 06:17:24,2022-09-27 06:17:24
107823,211706,27/09/2022 02:53:01,Drumming 4,47.44,0.72,510.0,8.51,6.08,2.29,198.3,147.05,54.92,2022-09-27 06:17:24,2022-09-27 06:17:24
107824,211708,27/09/2022 02:55:01,Drumming 4,47.44,1.01,510.0,8.51,6.08,2.29,198.3,147.05,54.92,2022-09-27 06:17:24,2022-09-27 06:17:24
107825,211709,27/09/2022 02:56:01,Drumming 4,47.44,27.97,510.0,8.51,6.08,2.29,198.3,147.05,54.92,2022-09-27 06:17:24,2022-09-27 06:17:24
107826,211710,27/09/2022 02:57:01,Drumming 4,47.44,27.94,510.0,8.51,6.08,2.29,198.3,147.05,54.92,2022-09-27 06:17:24,2022-09-27 06:17:24
107827,211711,27/09/2022 02:58:01,Drumming 4,47.44,27.94,510.0,8.51,6.08,2.29,198.3,147.05,54.92,2022-09-27 06:17:24,2022-09-27 06:17:24
107828,211712,27/09/2022 02:59:01,Drumming 4,47.44,27.97,510.0,8.51,6.08,2.29,198.3,147.05,54.92,2022-09-27 06:17:24,2022-09-27 06:17:24
107958,211973,27/09/2022 07:23:02,Drumming 4,46.31,30.0,300.0,0.11,0.14,0.09,2.39,3.1,1.96,2022-09-27 14:17:27,2022-09-27 14:17:27
108003,212033,27/09/2022 08:23:01,Drumming 4,46.31,30.0,300.0,0.11,0.14,0.09,2.39,3.1,1.96,2022-09-27 14:17:27,2022-09-27 14:17:27
108004,212034,27/09/2022 08:24:01,Drumming 4,46.31,30.0,300.0,0.11,0.14,0.09,2.39,3.1,1.96,2022-09-27 14:17:27,2022-09-27 14:17:27
108007,212037,27/09/2022 08:27:01,Drumming 4,46.31,30.0,300.0,0.11,0.14,0.09,2.39,3.1,1.96,2022-09-27 14:17:27,2022-09-27 14:17:27
108008,212038,27/09/2022 08:28:02,Drumming 4,46.31,30.0,300.0,0.11,0.14,0.09,2.39,3.1,1.96,2022-09-27 14:17:27,2022-09-27 14:17:27
